paragraph_id,text,article_title,article_url,source_portal,publish_date,aceh_confidence,word_count,query_used,collector,topic,topic_score,topic_method,sentiment,sentiment_pos_count,sentiment_neg_count,sentiment_method,labeling_notes
5140,"Sistem filter air ini memiliki kapasitas maksimum hingga 7.200 liter per jam, sehingga mampu menyediakan pasokan air bersih dalam jumlah besar bagi masyarakat sekitar.","Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",medium,24,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5141,Filter air tersebut dikirim dari kota Bandung menuju Aceh Tamiang dengan waktu perjalanan sekitar satu pekan sebelum akhirnya tiba di lokasi dan siap dimanfaatkan oleh masyarakat.,"Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",high,26,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,1,0,auto,
5142,"Pengiriman ini juga menjadi bagian dari upaya melanjutkan masa pemulihan yang tengah berlangsung di wilayah Aceh, khususnya dalam mendukung pemenuhan kebutuhan dasar masyarakat terhadap air bersih.","Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",high,26,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,1,0,auto,
5143,"Keberadaan teknologi ini juga menghadirkan cerita menarik dari masyarakat setempat. Salah satu kisah datang dari seorang bayi yang sebelumnya mengalami diare selama hampir satu bulan dan tidak kunjung sembuh meskipun telah mendapatkan pengobatan. Setelah keluarganya mulai menggunakan air dari sistem filter tersebut, kondisi bayi tersebut dilaporkan berangsur membaik hingga akhirnya sembuh.","Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",medium,51,komunitas teknologi Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
5144,"Dalam kegiatan serah terima filter air tersebut, pihak Paragon diwakili oleh Dwi Eliani sementara dari pihak ITB diwakili oleh Direktur Komunikasi dan Hubungan Masyarakat ITB, Dr. N. Nurlaela Arief, MBA., IAPR.","Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",medium,31,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5145,"""Kolaborasi ini menunjukkan bagaimana sinergi antara perguruan tinggi dan sektor industri dapat menghadirkan solusi teknologi yang memberikan manfaat nyata bagi masyarakat. Ke depan, diharapkan semakin banyak perusahaan yang dapat berkolaborasi dengan ITB untuk menghadirkan inovasi serupa, mengingat teknologi filter air seperti ini terbukti sangat dibutuhkan oleh masyarakat di Aceh Tamiang,"" ujar Dr. Nurlaela Arief.","Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",high,54,komunitas teknologi Aceh,Aulia,,2.0,needs_review,positive,3,0,auto,
5146,"Teknologi Instalasi Pengolahan Air (IPA) Mobile/filter air bersih ini merupakan kontribusi ITB; Rektor ITB, Prof. Dr. Ir. Tatacipta Dirgantara, M.T.; Ketua Tim IPA Mobile, Prof. Dr. Ir. Bagus Budiwantoro dari Kelompok Keahlian Perancangan Teknik dan Produksi, Fakultas Teknik Mesin dan Dirgantara (FTMD) ITB; Yayasan LAPI ITB, dan berbagai pihak internal ITB.","Pascabencana Aceh, ITB-Paragon Kirim Filter Air ke Aceh Tamiang",https://itb.ac.id/berita/pascabencana-aceh-itb-paragon-kirim-filter-air-ke-aceh-tamiang/63331,itb.ac.id,"Sat, 07 Mar 2026 08:00:00 GMT",medium,51,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
5182,"BANDA ACEH, KOMPAS.com - Repsol Lubricants Indonesia kembali menggelar program Bentang Cerita: Repsol Ride Story di Aceh.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,high,17,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5183,Kegiatan ini mengajak komunitas motor menjelajahi sejumlah destinasi wisata dan budaya sambil menikmati pengalaman touring.,Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,15,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5184,"Rangkaian kegiatan berlangsung selama dua hari, yakni pada 27-28 Juni 2026. Pada hari pertama, peserta memulai perjalanan dari Mon Oil Samahani menuju sejumlah ikon Kota Banda Aceh, seperti Masjid Raya Baiturrahman, Museum Tsunami Aceh, hingga kawasan Ulee Lheue.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,high,38,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5185,"Selanjutnya, pada hari kedua, touring dilanjutkan menuju Rest Area Gurutee di pesisir barat Aceh, tempat peserta menikmati kuliner khas daerah, Kuah Beulangong.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,high,22,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5186,"Selain touring, peserta juga mengikuti sesi edukasi mengenai teknologi pelumas serta tips menjaga performa mesin bersama tim Repsol Lubricants Indonesia.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,20,komunitas teknologi Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
5187,ist Repsol Lubricants Indonesia kembali menghadirkan Bentang Cerita: Repsol Ride Story. Repsol Lubricants Indonesia kembali menghadirkan Bentang Cerita: Repsol Ride Story.,Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,21,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5188,"Dalam sesi tersebut, peserta mendapatkan informasi mengenai teknologi pelumas Repsol, pentingnya memilih pelumas sesuai spesifikasi kendaraan, serta tips menjaga performa mesin agar tetap optimal selama perjalanan maupun penggunaan sehari-hari.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,29,komunitas teknologi Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
5189,"Head of Marketing Repsol Lubricants Indonesia, Alejandro Werd Alonso, mengatakan program Bentang Cerita: Repsol Ride Story lahir dari keinginan menghadirkan pengalaman berkendara yang lebih bermakna bagi para komunitas motor.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,29,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5190,"""Bentang Cerita: Repsol Ride Story lahir dari keyakinan bahwa setiap perjalanan selalu menyimpan cerita yang berharga. Melalui program ini, kami ingin mengajak para riders menikmati keindahan berbagai daerah di Indonesia sekaligus mempererat hubungan antar komunitas melalui pengalaman berkendara yang aman, nyaman, dan penuh makna bersama Repsol, ucapanya dalam keterangan resmi.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,50,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5191,ist Repsol Lubricants Indonesia kembali menghadirkan Bentang Cerita: Repsol Ride Story. ist Repsol Lubricants Indonesia kembali menghadirkan Bentang Cerita: Repsol Ride Story.,Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,22,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5192,"Menurut Alejandro, Aceh dipilih sebagai tuan rumah karena memiliki kekayaan sejarah, budaya, dan panorama alam yang menjadi daya tarik tersendiri.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,high,20,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5193,"""Bentang Cerita: Repsol Ride Story sejauh ini sudah berlangsung di 6 kota, dan hari ini kami memilih Aceh sebagai tuan rumah karena memiliki kekayaan sejarah, budaya, dan panorama alam yang sangat luar biasa. Kami berharap Bentang Cerita Chapter Aceh tidak hanya menjadi perjalanan touring, tetapi juga menjadi ruang bagi para peserta untuk mengenal lebih dekat keunikan daerah ini, berbagi pengalaman, dan menciptakan cerita baru yang akan terus dikenang, ucapnya.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,high,69,komunitas teknologi Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
5194,"Melalui program ini, Repsol Lubricants Indonesia ingin menghadirkan pengalaman berkendara yang tidak sekadar menempuh perjalanan, tetapi juga menjadi sarana mengenal budaya lokal, mempererat hubungan antarkomunitas, dan menikmati berbagai destinasi di Indonesia.",Komunitas Motor Ini Jelajahi Wisata dan Budaya Lokal di Aceh,https://otomotif.kompas.com/read/2026/07/04/131212315/komunitas-motor-ini-jelajahi-wisata-dan-budaya-lokal-di-aceh,otomotif.kompas.com,2026-07-04,medium,31,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5263,"Sebuah bangsa yang kehilangan transportasi publiknya, sesungguhnya kehilangan denyut sosialnya[1] demikian kutipan dari seorang sosiolog mobilitas, John Urry, yang rasanya sangat relevan dengan situasi Banda Aceh saat ini. Ada sebuah kenangan yang barangkali mulai memudar dari wajah Banda Aceh. Dulu, Terminal Keudah selalu riuh. Suara klakson bersahutan, penumpang bergegas naik, dan sopir labi-labi bersiul memanggil penumpang.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,56,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5265,"Sayangnya, fenomena yang terjadi di Banda Aceh saat ini membawa fakta bahwa labi-labi kerap ditinggalkan dan geliat kendaraan pribadi terus meroket. Kini jalanan kota dipadati lautan kendaraan bermotor dan mobil pribadi bahkan di permukiman kecil sekalipun. Pilihan masyarakat untuk beralih ke kendaraan pribadi sejatinya cukup rasional. Fenomena ini sesungguhnya berangkat dari opini masyarakat dengan alibinya penumpang labi-labi kerap mengeluh karena suasana di dalam labi-labi terasa panas dan sempit, serta penumpang harus menunggu terlalu lama karena perjalanan terasa lambat akibat sering berhenti menunggu penumpang tambahan.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,84,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,1,auto,
5266,"Kenyataan di lapangan memang menunjukkan bahwa labi-labi gagal memperbaiki layanannya. Dari seribu lebih armada yang dulu beroperasi di awal 2000-an, kini hanya tersisa sekitar 352 unit, dan yang benar-benar aktif di jalan bahkan kurang dari 80.[2] Rute yang dulunya menjangkau 17 koridor utama kini menyusut menjadi tujuh atau delapan. Bahkan pada jam sibuk, okupansi rata-rata hanya enam hingga tujuh orang, jauh di bawah kapasitas ideal. Sementara itu, jalan-jalan Banda Aceh kini sesak oleh motor dan mobil pribadi, yang jumlahnya melonjak 1012 persen setiap tahun.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,84,komunitas teknologi Aceh,Aulia,,2.0,needs_review,negative,0,2,auto,
5267,"Kehadiran bus Trans Koetaradja yang gratis sejak beberapa tahun terakhir juga semakin memperparah kondisi labi-labi. Layanan Trans Koetaradja relatif lebih nyaman dan teratur, sehingga banyak diminati masyarakat. Hal ini tentu berdampak sangat signifikan terhadap penghasilan para sopir labi-labi yang kini terpaksa mangkal di sudut-sudut kota karena di terminal tidak ada yang datang. Kehadiran transportasi modern ini memang patut diapresiasi, tetapi di sisi lain kehadirannya membuat labi-labi semakin terpinggirkan.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,medium,68,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5268,"Dishub Aceh sebenarnya memiliki kesempatan emas untuk menciptakan ekosistem transportasi yang saling melengkapi, bukan saling mematikan. Karena labi-labi adalah bagian dari sejarah transportasi Aceh yang tidak boleh hilang begitu saja. Justru dengan hadirnya Trans Koetaradja, seharusnya ada peluang untuk mengintegrasikan labi-labi sebagai feeder atau penyambung ke area-area yang belum terjangkau oleh bus besar.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,53,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
5269,"Banyak media lokal yang menyebutkan bahwa labi-labi kini hanya tinggal kenangan. Pertanyaannya, apakah kita rela melepas begitu saja ikon yang menjadi memori kolektif bagi kebanyakan orang Aceh? karena di balik kemerosotan itu, sebenarnya ada sesuatu yang tak boleh dilupakan. Labi-labi bukan hanya soal moda transportasi, melainkan bagian dari identitas Aceh. Nama labi-labi diambil dari kura-kura, hewan yang berjalan perlahan namun pasti, seakan mencerminkan ritme hidup masyarakat Aceh yang tenang dan bersahaja. Desainnya yang sederhana dengan kursi berhadap-hadapan membentuk ruang interaksi sosial. Penumpang bisa saling mengenal, berbagi informasi, bahkan mempererat silaturahmi. Dalam sudut pandang antropologis, labi-labi adalah ruang sosial bergerak yang mencerminkan nilai gotong royong dan keterbukaan masyarakat Aceh. Jika moda ini benar-benar punah, maka hilang pula salah satu simbol budaya transportasi Aceh.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,122,komunitas teknologi Aceh,Aulia,,1.0,needs_review,neutral,0,1,auto,
5273,"Mengadopsi kesuksesan Suroboyo Bus Surabaya, labi-labi modern dapat menerapkan sistem pembayaran dengan sampah plastik, mengubah setiap perjalanan menjadi aksi nyata pelestarian lingkungan. Kemitraan dengan bank sampah lokal menciptakan circular economy yang menguntungkan semua pihak, penumpang mendapat transportasi murah, lingkungan menjadi lebih bersih, dan pemulung bisa mendapat income tambahan. Kombinasi harmonis antara pelestarian budaya, modernisasi teknologi, dan kepedulian ekologis menjadikan Aceh dapat tampil sebagai pioneer transportasi berkelanjutan yang berakar pada kearifan lokal namun berorientasi global. Ini bukan hanya tentang transportasi, tetapi tentang menciptakan model pembangunan yang menghormati masa lalu sambil merangkul masa depan.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,92,komunitas teknologi Aceh,Aulia,,2.0,needs_review,positive,2,0,auto,
5277,"Selain itu, penguatan transportasi publik Aceh pasca-tsunami harus dipahami sebagai strategi pemulihan sosial. Transportasi bukan hanya memindahkan orang dari satu titik ke titik lain, tetapi juga membangun rasa aman, kebersamaan, dan kebanggaan kolektif. Labi-labi yang dibalut modernisasi dapat menjadi simbol kebangkitan, menegaskan bahwa Aceh mampu berinovasi tanpa kehilangan akar budayanya. Dari sini, dunia bisa belajar bahwa modernisasi tidak harus memutus masa lalu, melainkan menjahit kembali tenun budaya dengan benang inovasi. Jika pemerintah serius, transformasi labi-labi juga dapat mendukung pariwisata Aceh. Bayangkan wisatawan yang datang ke Banda Aceh tidak hanya berkunjung ke Museum Tsunami atau Masjid Raya Baiturrahman, tetapi juga berkeliling kota dengan Labi-Labi Modern berhias motif songket Aceh. Setiap kursi dilengkapi kode QR yang menghubungkan penumpang ke cerita budaya, kuliner, dan destinasi wisata lokal. Dengan begitu, transportasi menjadi pintu masuk promosi pariwisata.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,132,komunitas teknologi Aceh,Aulia,,2.0,needs_review,positive,2,0,auto,
5278,"Bandung punya Bandros, Solo punya Werkudara, Surabaya punya Suroboyo Bus. Aceh, dengan sejarah dan budayanya yang kaya, tidak boleh hanya menjadi penonton. Labi-labi adalah memori kolektif kita. Ia adalah denyut sosial yang menyatukan masyarakat. Jika hari ini ia ditinggalkan, mari kita bangkitkan kembali dalam wajah baru. Bukan sekadar nostalgia, tetapi inovasi yang membuat Aceh bangga di mata dunia. Karena kalau bukan kita, orang Aceh sendiri, siapa lagi yang akan menjaga warisan ini? Dishub Aceh memiliki momentum emas untuk membuktikan bahwa pelestarian budaya dan modernisasi transportasi bukan dua hal yang bertentangan. Dengan kemauan yang kuat, perencanaan yang matang, dan pelaksanaan yang konsisten, labi-labi dapat menjadi kisah sukse yang dapat menginspirasi daerah lain. Melalui tulisan ini saya berharap bahwa pemerintah Aceh khususnya Dishub Aceh mampu untuk mentransformasi labi-labi menjadi solusi inovatif transportasi massal yang mengintegrasikan kearifan lokal dengan teknologi yang lebih modern.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,140,komunitas teknologi Aceh,Aulia,,3.0,needs_review,neutral,1,0,auto,
5279,"[1] Urry, John. Mobilities. Cambridge: Polity Press, 2007.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,medium,8,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5280,"[2] Cities Development Initiative for Asia (CDIA). (2017). Studi kelayakan pengembangan sistem Bus Rapid Transit (BRT) Kota Banda Aceh (Laporan akhir, dokumen tidak diterbitkan). Asian Development Bank.",Labi-Labi Modern: Upaya Mengintegrasikan Kearifan Lokal dalam Inovasi Transportasi Massal di Aceh,https://dishub.acehprov.go.id/2025/09/22/labi-labi-modern-upaya-mengintegrasikan-kearifan-lokal-dalam-inovasi-transportasi-massal-di-aceh/,dishub.acehprov.go.id,2025-09-22,high,27,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,1,0,auto,
5380,"JAKARTA, KOMPAS.com - Dalam menghadapi tantangan pemulihan pasca-bencana alam di Sumatera, kecepatan pembangunan hunian menjadi faktor penentu dalam meminimalisasi trauma sosial.",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,21,komunitas teknologi Aceh,Aulia,,0.0,needs_review,negative,0,2,auto,
5381,"Direktur Utama PT Wijaya Karya (Persero) Tbk (WIKA), Agung Budi Waskito, memperkenalkan sebuah solusi konstruksi masa depan yang kini diterapkan secara masif, bangunan modular untuk hunian sementara (huntara).",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,28,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5382,"Teknologi ini bukan sekadar bedeng sementara, melainkan sistem hunian yang dirancang dengan presisi secara industri untuk memberikan keamanan, kenyamanan, dan martabat bagi para penyintas bencana.",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,25,komunitas teknologi Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
5383,Teknologi modular yang dikembangkan WIKA dan PT Wijaya Karya Gedung (Persero) Tbk (WEGE) menjadi tolok ukur baru dalam mitigasi bencana nasional.,Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,21,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5384,1. Filosofi Bangunan Modular: Presisi Industri di Lokasi Bencana,Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,9,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5385,"Menurut Agung, kunci utama dari huntara di Sumatera adalah kecepatan tanpa kompromi pada kualitas. Sistem modular memungkinkan pembangunan dilakukan dengan metode off-site construction.",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,23,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5386,"Komponen bangunan diproduksi di pabrik (WEGE) atau sistem fabrikas?, dalam bentuk panel-panel siap rakit.",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,14,komunitas teknologi Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
5387,"Karena komponen sudah presisi, pemasangan di lokasi, seperti di Aceh Tamiang, hanya memerlukan waktu hitungan hari, jauh lebih cepat dibandingkan metode konvensional yang memakan waktu berbulan-bulan.",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,high,26,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5388,"""Kami menghadirkan huntara modular yang dibangun secara cepat, aman, dan kuat, sehingga masyarakat terdampak dapat segera memiliki tempat tinggal yang nyaman dan layak,"" tegas Agung, dikutip Kompas.com, Selasa (30/12/2025).",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,29,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,0,auto,
5389,Huntara modular WIKA dirancang dengan material pilihan yang mampu beradaptasi dengan iklim tropis Sumatera yang lembap dan potensi cuaca ekstrem.,Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,20,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,1,0,auto,
5390,"Rangka baja ringan (light steel frame): merupakan tulang punggung bangunan. Material ini dipilih karena memiliki rasio kekuatan terhadap berat yang tinggi, tahan terhadap korosi, dan fleksibel terhadap guncangan tanah (antisipasi gempa).",Seperti Apa Rupa dan Teknologi Modular Huntara di Aceh Tamiang?,https://www.kompas.com/properti/read/2025/12/30/091849221/seperti-apa-rupa-dan-teknologi-modular-huntara-di-aceh-tamiang,kompas.com,2025-12-30,medium,31,komunitas teknologi Aceh,Aulia,,0.0,needs_review,neutral,0,1,auto,
